ID,City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
21576,2,194,1,1,37,1,3,3,3.0,22,9.728133665057767,0
21577,18,2721,0,0,67,0,0,13,1.0,15,9.78290058954701,0
21578,26,1248,1,0,46,0,0,9,4.0,15,9.499571244417814,1
21579,3,1864,1,1,16,0,2,1,2.0,8,9.962228047558728,0
21580,1,1623,0,1,70,1,3,3,4.0,8,10.27125079346028,0
21581,9,3834,0,0,70,0,1,15,3.0,22,9.913239843978806,0
21582,1,704,1,0,21,0,0,1,3.0,20,8.270269111436624,0
21583,7,3210,0,0,67,0,3,3,3.0,22,9.602922854253334,1
21584,3,1616,1,0,44,0,0,3,1.0,19,9.244935016740682,0
21585,6,795,0,0,39,0,1,4,2.0,4,9.280612424961515,0
21586,9,296,1,0,19,0,0,1,4.0,4,7.914252278742441,0
21587,2,1565,0,0,53,0,0,15,3.0,17,9.60723552940128,1
21588,2,1667,0,1,20,0,4,15,4.0,14,9.548411329961093,0
21589,2,18,1,0,32,0,2,3,3.0,22,9.565213693968287,0
21590,7,3249,1,0,24,0,0,3,3.0,14,8.232706009860976,0
21591,7,2849,0,0,68,0,3,1,1.0,12,9.738023112808596,0
21592,10,1687,0,0,49,0,0,15,2.0,18,9.593150789519541,0
21593,1,4023,0,1,52,1,0,3,1.0,16,10.029238757841688,0
21594,1,3746,0,0,51,0,1,7,3.0,22,9.753826777981722,0
21595,3,2483,1,0,33,0,0,3,1.0,2,9.186047679407139,0
21596,1,556,1,0,35,0,4,3,1.0,12,9.156095357123787,0
21597,6,5252,0,1,44,1,2,1,3.0,21,9.994826219951516,0
21598,4,1051,0,0,60,0,1,7,2.0,18,9.655026193237628,0
21599,1,3005,0,0,65,0,1,1,3.0,1,9.847551920205825,0
21600,1,4079,0,1,67,1,0,6,1.0,7,10.30735137927732,1
21601,15,2914,1,0,41,0,0,1,3.0,16,9.523690191176541,0
21602,1,2944,0,0,75,0,1,7,1.0,12,9.799792316197363,0
21603,16,2598,0,1,68,1,0,3,4.0,20,10.147844500249535,0
21604,3,130,1,1,29,1,0,1,1.0,19,10.00242750039103,0
21605,3,1096,0,0,27,0,0,1,3.0,17,9.30383071506352,0
21606,2,149,1,0,51,0,0,2,1.0,22,9.551089165364656,0
21607,9,418,1,0,46,0,0,1,1.0,15,9.27049429479593,1
21608,16,22,1,0,23,0,0,1,1.0,22,9.03931477492408,0
21609,2,2257,1,1,30,1,0,1,3.0,13,9.80311457838934,0
21610,8,4019,0,0,34,0,2,3,1.0,22,9.42867236629317,0
21611,4,308,1,1,59,1,3,2,3.0,5,10.009359937166677,0
21612,26,772,0,1,71,1,0,15,3.0,12,10.221737626554328,0
21613,5,3857,1,0,75,0,4,2,3.0,1,9.768354878544631,0
21614,3,3580,1,0,33,0,0,2,3.0,21,9.397649470281177,0
21615,1,1327,0,1,72,1,1,1,3.0,8,10.310231842142672,0
21616,1,826,0,0,75,0,1,11,3.0,19,9.918277638008764,0
21617,6,1165,0,0,51,0,1,1,3.0,22,9.612466578818832,1
21618,4,1393,0,0,48,0,1,3,3.0,18,9.283962511846797,0
21619,9,1218,1,0,20,0,0,1,1.0,4,9.257223957875032,0
21620,15,1503,0,0,45,0,1,2,3.0,22,9.765603845172741,1
21621,16,100,1,0,26,0,2,1,1.0,20,9.248021438943871,0
21622,8,162,0,0,61,0,0,1,1.0,17,9.56493314971059,1
21623,6,1929,0,0,34,0,1,2,3.0,22,9.29908358181057,1
21624,2,646,0,1,71,1,1,5,3.0,3,10.170609711022548,0
21625,9,3895,0,1,16,1,0,6,3.0,18,10.085942433775317,0
21626,13,2545,0,0,33,0,1,2,2.0,17,9.226213721132472,0
21627,9,2782,1,0,26,0,0,1,1.0,17,9.018695487721343,0
21628,2,256,0,1,55,1,1,3,1.0,12,10.495354769538704,1
21629,1,848,0,1,71,1,1,7,1.0,8,10.414249174254032,0
21630,2,1285,0,0,74,0,0,6,3.0,3,9.748586591318166,0
21631,8,1946,1,1,40,1,1,3,1.0,2,9.576648764883153,0
21632,13,176,0,0,35,0,0,5,1.0,6,9.261983605128021,0
21633,1,275,1,1,38,1,3,4,3.0,19,9.855640943078908,0
21634,23,1,1,0,20,0,0,1,3.0,18,9.377886643187983,1
21635,5,280,0,1,23,0,0,14,4.0,21,10.310977276392622,0
21636,13,626,0,0,25,0,0,1,2.0,20,9.268797941547751,0
21637,7,1625,0,0,69,0,1,2,4.0,15,9.582179752434687,0
21638,15,2914,0,0,63,0,1,2,3.0,2,9.558882332684727,0
21639,14,2809,1,0,24,0,6,1,1.0,2,9.112948025967533,0
21640,8,1628,0,1,18,1,0,2,3.0,12,9.847509618126672,0
21641,10,29,1,0,25,0,0,1,1.0,2,8.548691858475609,0
21642,7,663,0,1,18,0,2,15,1.0,15,9.712569148516655,0
21643,16,1994,0,0,44,0,2,2,1.0,15,9.553078650176042,1
21644,1,32,0,0,65,0,1,8,2.0,5,9.744022777885101,0
21645,2,218,1,0,58,0,2,13,3.0,22,9.578726471842927,0
21646,2,440,1,1,43,1,3,15,3.0,22,10.489472595491618,0
21647,3,356,1,0,28,0,8,1,1.0,2,9.169934957341145,0
21648,10,2401,0,0,68,0,3,6,4.0,17,9.919951278566794,0
21649,15,2368,0,0,45,0,1,1,3.0,11,9.607773308387083,0
21650,3,245,0,0,41,0,0,2,1.0,16,9.633252393688068,0
21651,2,2669,1,0,66,0,0,2,3.0,11,9.929934722550977,0
21652,8,3599,1,0,23,0,0,2,3.0,22,8.422442854870427,0
21653,2,1517,1,1,32,0,0,10,3.0,13,9.781093904322061,1
21654,23,1,1,0,29,0,1,2,1.0,17,9.340666633651757,0
21655,14,2286,1,0,30,0,1,1,3.0,21,9.42706335548747,0
21656,8,3078,1,0,23,0,2,2,3.0,1,8.270269111436624,0
21657,6,1585,0,0,28,0,1,3,3.0,22,9.014082149443356,0
21658,1,4709,1,0,27,0,2,6,3.0,5,8.969541885423252,0
21659,4,81,1,0,22,0,3,1,1.0,16,8.975630184290507,0
21660,1,1260,0,1,64,1,3,15,3.0,7,10.235951767759802,0
21661,23,1374,1,0,60,0,5,3,1.0,13,9.467769401256943,1
21662,1,2342,1,0,41,0,0,10,1.0,16,9.049232211581426,0
21663,9,1659,0,0,49,0,0,1,1.0,22,9.706011747970496,0
21664,1,1159,0,0,39,0,3,3,2.0,20,9.536762272743895,1
21665,6,253,1,0,41,0,1,1,1.0,17,9.636392113692736,0
21666,4,4591,1,0,25,0,2,2,3.0,18,9.234056898593499,0
21667,2,2016,0,0,25,0,0,3,4.0,18,9.122164681072457,0
21668,4,3962,0,0,25,0,2,3,3.0,18,8.9242570208881,0
21669,4,262,1,0,35,0,0,1,1.0,2,9.321702839829644,0
21670,14,2191,1,0,52,0,0,2,3.0,18,9.56156046523195,0
21671,19,3548,0,0,28,0,1,1,4.0,1,8.412721169819527,0
21672,2,3766,1,0,23,0,4,3,4.0,22,8.815815203906352,0
21673,13,34,1,0,23,0,1,1,1.0,15,8.837536046107568,1
21674,3,2900,1,1,20,1,0,2,3.0,16,8.774993209386098,0
21675,6,3478,1,0,20,0,1,1,3.0,9,8.491259809389733,0
21676,25,504,1,1,26,0,2,7,2.0,17,9.650400124848845,1
21677,1,2358,1,0,24,0,0,3,1.0,16,8.944811104165534,0
21678,1,3614,1,0,20,0,3,1,3.0,7,8.640472207576408,0
21679,24,2038,0,1,64,1,1,1,4.0,15,10.204480639047581,0
21680,6,253,1,0,23,0,0,1,1.0,17,8.754634047431272,0
21681,2,524,0,0,65,0,0,15,4.0,17,9.554780778246572,0
21682,4,3431,1,0,20,0,1,1,3.0,5,9.244935016740682,0
21683,1,406,1,1,38,1,0,4,4.0,5,10.168310330841827,1
21684,4,179,1,0,41,0,0,1,3.0,1,9.260272740724393,0
21685,9,1584,0,0,20,0,5,1,4.0,15,8.183676582620658,1
21686,6,428,1,0,20,0,2,1,2.0,22,9.21830854162536,0
21687,2,18,0,0,60,0,0,9,3.0,22,9.679343500888335,0
21688,5,3732,1,0,23,0,0,2,1.0,1,9.248021438943871,0
21689,2,646,0,1,58,1,0,1,4.0,22,10.0713044231272,0
21690,2,2469,1,0,43,0,5,9,4.0,3,9.30054663986233,0
21691,6,3983,1,0,64,0,1,8,4.0,15,9.612466578818832,0
21692,1,822,1,0,62,0,2,15,3.0,8,9.722684841711443,1
21693,16,3221,1,1,20,1,0,1,3.0,22,9.593696194496246,1
21694,13,1932,0,1,34,0,0,2,3.0,6,9.795233967095873,1
21695,3,911,1,0,50,0,0,15,4.0,20,9.42867236629317,1
21696,1,1437,1,1,16,1,4,7,1.0,19,10.269463111357815,0
21697,7,1518,0,0,50,0,0,2,2.0,15,9.586033321750676,1
21698,5,3250,0,0,41,0,3,1,3.0,18,9.263312256742289,0
21699,25,2591,0,0,24,0,1,4,3.0,20,8.17695386822578,0
21700,3,1105,0,0,49,0,2,15,1.0,16,9.610189741298711,1
21701,11,267,0,0,73,0,1,13,3.0,22,9.745663467342562,0
21702,32,2715,0,0,26,0,1,4,3.0,18,8.759354748566208,0
21703,1,1028,1,0,32,0,0,3,1.0,22,9.375006993531416,0
21704,2,3230,1,0,26,0,0,1,3.0,3,8.806873266530692,1
21705,4,582,0,0,21,0,0,1,1.0,8,8.774931387494947,0
21706,1,2320,0,0,68,0,1,15,3.0,21,9.989389981536831,1
21707,5,3519,0,0,43,0,1,15,3.0,1,9.184406989949679,0
21708,3,56,1,0,68,0,1,7,1.0,19,9.96552294345558,0
21709,4,1391,1,0,66,0,0,5,3.0,1,9.761001904239373,0
21710,2,1036,1,0,25,0,0,1,4.0,3,8.977146484808472,0
21711,1,2104,0,1,25,1,1,4,2.0,20,9.292178390191815,1
21712,4,1172,1,1,39,1,3,2,3.0,7,10.122301745689109,1
21713,4,3376,0,0,68,0,0,8,1.0,19,9.854822380554847,0
21714,4,209,0,0,44,0,2,2,3.0,8,9.546241016698438,0
21715,16,1122,0,1,16,0,0,1,4.0,15,10.068934192105237,0
21716,14,451,1,0,52,0,0,2,1.0,13,9.594922269167922,0
21717,25,1290,1,1,34,1,0,2,2.0,16,9.707655133714226,0
21718,1,1055,0,0,33,0,3,8,1.0,19,9.525151111816216,0
21719,25,3858,1,0,27,0,2,5,3.0,1,8.952605375892354,0
21720,8,2215,0,0,32,0,1,5,4.0,15,9.075207697984686,0
21721,20,323,0,0,48,0,0,9,3.0,22,9.348361669873558,0
21722,13,1487,1,0,32,0,0,2,2.0,20,9.490997829490999,0
21723,33,2977,0,0,65,0,0,4,1.0,2,9.649369196922487,0
21724,1,1647,0,1,53,1,1,15,4.0,20,9.903387547535795,0
21725,15,2557,0,0,25,0,3,1,1.0,22,9.174298600628918,0
21726,2,2659,0,0,30,0,1,3,3.0,11,9.23561817916045,0
21727,1,1984,0,0,26,0,0,3,3.0,5,9.399140894867847,0
21728,4,153,0,1,27,0,0,3,2.0,20,9.554780778246572,1
21729,2,2863,0,0,75,0,0,15,3.0,18,10.023933705611995,1
21730,1,1084,0,1,23,1,0,9,2.0,21,9.963415461116016,0
21731,3,28,0,0,58,0,2,7,3.0,16,9.511037381505458,0
21732,25,836,1,0,40,0,0,7,2.0,17,9.280612424961515,1
21733,3,239,0,0,59,0,0,4,3.0,21,9.365633256382218,0
21734,28,762,0,1,27,1,1,2,1.0,15,9.338416913917742,1
21735,17,1296,1,0,50,0,0,8,2.0,16,9.795233967095873,0
21736,5,1232,1,0,40,0,0,4,3.0,2,9.365804474600255,0
21737,29,5745,0,0,30,0,1,5,4.0,10,8.949494953477961,0
21738,13,546,0,1,34,1,1,4,3.0,4,9.56156046523195,0
21739,9,1261,1,0,22,0,0,1,1.0,15,9.20230820027892,1
21740,13,2349,0,1,16,0,1,3,3.0,22,10.160916581816888,1
21741,1,1996,1,0,53,0,0,15,3.0,18,9.466531777336593,0
21742,4,3905,1,0,26,0,2,2,2.0,20,9.153770020487789,0
21743,2,884,0,1,24,1,0,14,3.0,22,9.967307065249082,1
21744,2,2770,0,0,59,0,1,2,1.0,1,9.960812619155398,0
21745,3,435,1,0,20,0,0,1,1.0,19,8.871785969150645,0
21746,17,636,1,0,45,0,0,1,1.0,17,9.535173710058757,0
21747,2,2013,1,0,66,0,4,1,1.0,17,10.035830739523842,0
21748,3,1078,0,0,63,0,0,15,4.0,17,9.852615222162372,0
21749,17,2261,0,0,63,0,1,2,1.0,1,9.705402400562695,0
21750,2,745,1,0,29,0,0,2,3.0,17,9.111403624116159,0
21751,9,3413,1,0,24,0,1,3,3.0,7,8.724207360800564,1
21752,1,16,0,0,59,0,3,3,1.0,16,9.725795264125836,1
21753,21,4167,0,0,40,0,1,12,3.0,21,9.49160187662504,0
21754,4,968,1,0,27,0,2,4,3.0,22,8.966483779064431,0
21755,5,2192,1,0,44,0,0,15,3.0,9,9.10364563330522,0
21756,4,186,1,0,25,0,1,1,3.0,7,8.782629654920699,0
21757,4,2695,0,0,64,0,1,3,1.0,21,9.530392824458414,0
21758,8,642,1,0,28,0,1,4,3.0,14,8.711113884053544,0
21759,1,3290,0,0,22,0,1,2,1.0,16,9.086363192156472,0
21760,4,846,1,1,38,1,1,7,3.0,16,9.62733871589802,0
21761,24,4784,0,0,75,0,2,7,2.0,1,9.90028242158718,0
21762,1,300,0,1,67,1,5,15,4.0,22,10.008279906820844,0
21763,3,1406,1,0,26,0,0,3,4.0,16,8.733916174927524,0
21764,2,1845,0,0,31,0,1,4,3.0,14,8.941676305360163,0
21765,7,446,0,1,49,1,1,3,2.0,20,10.085292309145203,0
21766,24,940,0,0,70,0,1,10,4.0,19,9.952848982073853,0
21767,11,1293,1,0,27,0,0,1,3.0,20,8.823206220552741,1
21768,1,217,0,0,52,0,2,15,1.0,20,9.686822967319628,0
21769,6,1585,1,0,62,0,0,15,3.0,22,9.509555680241636,0
21770,23,54,1,0,42,0,1,1,2.0,17,9.599676098154463,0
21771,7,127,1,0,23,0,3,2,3.0,18,8.84937050375457,1
21772,25,2365,1,0,26,0,0,1,3.0,15,9.008958312443486,1
21773,13,176,0,0,40,0,1,11,2.0,17,9.394327208089198,0
21774,1,854,0,0,66,0,0,4,2.0,17,9.765948138514066,1
21775,1,354,0,0,75,0,0,2,4.0,17,9.933240510685476,1
21776,2,47,0,0,58,0,3,1,3.0,22,9.674828820533808,0
21777,4,37,0,0,45,0,0,2,2.0,7,9.495519314209846,0
21778,3,1455,0,0,74,0,0,6,4.0,21,9.766865674993165,0
21779,6,2323,0,0,75,0,0,9,3.0,22,9.753826777981722,0
21780,2,218,1,0,42,0,0,2,4.0,22,9.379576689221482,0
21781,2,2227,0,0,75,0,0,15,3.0,11,9.882468185312053,1
21782,16,40,0,1,16,0,0,15,3.0,22,9.911455722185305,0
21783,2,107,1,0,21,0,0,1,3.0,18,9.18296917518005,0
21784,10,765,0,0,58,0,1,4,4.0,21,9.449357272446683,0
21785,7,2150,0,0,62,0,0,1,1.0,1,9.796458979777604,0
21786,21,4565,0,1,32,1,4,1,3.0,14,9.461690355180561,0
21787,8,4999,1,0,54,0,2,2,1.0,15,9.410829232725586,1
21788,3,1619,1,0,41,0,0,7,3.0,21,9.393161803811788,0
21789,25,4599,1,0,26,0,0,1,1.0,12,8.575462099540212,1
21790,3,346,1,0,75,0,2,15,3.0,14,9.765144602914383,1
21791,3,71,1,0,24,0,0,4,3.0,16,9.185842740375783,0
21792,21,4418,0,1,29,1,0,2,1.0,2,9.442340587000684,0
21793,8,541,1,1,55,1,1,5,2.0,13,10.257406702761061,0
21794,3,3541,1,0,22,0,0,2,3.0,18,8.627660644442209,0
21795,12,5522,1,0,57,0,2,3,1.0,12,9.7603097828598,1
21796,1,1767,0,0,75,0,2,2,2.0,17,9.838949031398556,0
21797,10,3699,0,0,25,0,1,2,3.0,3,8.809862805379057,1
21798,3,42,1,0,46,0,0,3,3.0,19,9.388653907372598,0
21799,2,1034,0,1,37,1,3,15,4.0,17,9.765144602914383,0
21800,1,432,0,1,60,0,2,6,1.0,16,10.286843375056192,0
21801,1,889,0,0,72,0,0,15,3.0,22,10.014044543100772,0
21802,8,4796,0,0,56,0,0,15,3.0,21,9.777924329560783,0
21803,4,751,1,0,75,0,0,1,3.0,17,9.93788897925346,0
21804,16,4139,0,0,45,0,0,2,1.0,19,9.20230820027892,0
21805,26,920,0,0,45,0,0,1,1.0,18,9.344871264933788,1
21806,10,1405,1,1,66,0,5,15,3.0,18,10.161040260006397,0
21807,2,5417,1,0,32,0,3,2,3.0,22,8.935377071932177,1
21808,2,23,0,1,52,1,0,15,3.0,3,10.297689468365581,0
21809,7,1019,0,0,37,0,3,1,1.0,12,9.332558004700433,1
21810,1,284,1,0,21,0,4,1,1.0,15,8.576216531865699,0
21811,2,521,0,0,49,0,2,8,3.0,18,9.27556615689389,0
21812,3,1528,0,0,21,0,0,1,2.0,17,9.188708071849069,0
21813,4,2454,0,0,46,0,2,3,3.0,18,9.40951904583656,0
21814,3,2511,1,0,42,0,0,2,1.0,16,9.602787783003043,0
21815,20,1174,1,0,52,0,0,1,1.0,22,9.341368634382587,0
21816,11,1011,1,0,54,0,0,1,1.0,16,9.782674932319381,1
21817,15,3755,1,0,21,0,0,1,1.0,19,9.058586816748646,0
21818,3,128,1,1,26,1,1,2,2.0,17,9.932657929835909,1
21819,1,1877,0,0,34,0,0,4,3.0,7,9.323311850635344,1
21820,23,1374,1,0,21,0,1,1,2.0,20,8.914626127827137,0
21821,12,427,0,0,22,0,3,2,1.0,16,8.290041618704489,0
21822,8,349,0,0,38,0,0,15,1.0,16,9.568014816247999,0
21823,8,350,1,0,22,0,0,2,3.0,22,8.585225601808064,0
21824,1,1705,1,0,34,0,1,6,3.0,20,8.730690365678642,1
21825,24,4047,1,0,58,0,0,2,1.0,1,9.537627699020323,0
21826,17,914,0,0,59,0,0,15,3.0,1,9.281730368062856,0
21827,6,1411,1,0,42,0,1,2,1.0,12,8.90815361332152,0
21828,12,115,0,1,63,1,1,2,1.0,19,10.367976001093753,0
21829,24,2739,1,0,29,0,0,4,3.0,18,8.984693690443855,1
21830,15,2677,1,0,21,0,0,1,1.0,15,8.921057018157429,1
21831,10,1852,1,0,27,0,0,7,2.0,18,9.333619388136354,0
21832,2,133,0,0,54,0,0,10,3.0,18,9.486304051473764,0
21833,2,2003,1,0,29,0,0,3,1.0,15,9.307104040408491,0
21834,6,377,0,0,34,0,0,12,3.0,4,9.266342562091468,0
21835,2,2613,0,0,66,0,2,7,2.0,3,9.893841175484322,0
21836,3,1109,1,0,28,0,0,2,2.0,17,8.946374826141717,0
21837,4,3464,0,0,36,0,1,1,3.0,1,8.800264651310336,0
21838,5,441,1,0,31,0,2,6,2.0,20,9.252633284166434,0
21839,18,3451,0,0,45,0,3,5,1.0,16,9.586308009295324,1
21840,35,2719,0,0,41,0,0,15,2.0,22,9.232493176617316,0
21841,7,116,0,0,66,0,2,3,1.0,19,9.681343501555002,0
21842,7,3831,0,0,36,0,1,1,1.0,2,8.90815361332152,0
21843,1,2424,0,1,40,1,2,15,4.0,22,10.19129461717606,1
21844,18,1972,1,0,27,0,0,3,1.0,19,9.241839039035554,0
21845,13,626,1,0,48,0,0,7,2.0,20,9.313618721429684,0
21846,26,2082,1,0,46,0,0,2,3.0,4,9.317938382574201,0
21847,3,172,1,0,49,0,2,5,2.0,18,9.347141413468329,0
21848,4,151,1,0,23,0,2,1,3.0,6,9.249561085129464,0
21849,5,2834,1,0,21,0,0,1,3.0,10,9.152287440527566,0
21850,12,288,0,0,74,0,0,2,4.0,1,9.913239843978806,0
21851,26,3158,1,0,34,0,0,2,1.0,1,9.379576689221482,0
21852,4,136,1,0,26,0,1,2,4.0,8,9.135832319801121,0
21853,12,288,0,0,75,0,1,15,3.0,1,9.918277638008764,0
21854,3,827,0,1,41,1,3,5,3.0,18,9.588146472090372,0
21855,7,4402,0,0,24,0,4,2,3.0,21,9.219894584780995,0
21856,1,1112,0,0,53,0,1,15,4.0,18,9.642642134037906,0
21857,2,165,0,0,38,0,5,2,3.0,22,9.362889770436468,1
21858,16,3726,1,0,34,0,0,3,1.0,16,9.30054663986233,0
21859,4,728,0,0,34,0,1,3,3.0,5,9.313618721429684,1
21860,6,253,1,0,25,0,0,1,1.0,2,9.017483513266844,0
21861,5,514,1,0,49,0,0,1,2.0,20,9.56493314971059,0
21862,1,500,0,0,70,0,3,15,1.0,16,9.887663002189157,0
21863,17,200,0,0,60,0,0,7,1.0,12,9.507774735870642,0
21864,17,420,1,0,67,0,0,7,3.0,21,9.735068900911164,1
21865,5,650,1,0,50,0,0,8,3.0,9,9.359622074691938,1
21866,24,222,0,0,64,0,0,8,4.0,22,9.815311861632402,0
21867,18,2644,0,0,47,0,2,10,1.0,22,9.602922854253334,0
21868,29,3801,1,0,55,0,0,4,4.0,20,9.427868184504756,0
21869,6,253,0,0,75,0,1,15,1.0,17,9.96571089571626,0
21870,14,234,0,0,60,0,1,11,3.0,21,9.679593719831214,0
21871,7,5299,0,1,43,1,1,2,2.0,13,9.756089025531404,0
21872,15,1503,0,0,44,0,3,5,3.0,21,9.455636727931525,0
21873,9,263,0,0,29,0,3,5,3.0,10,9.018695487721343,0
21874,15,3135,1,1,30,1,0,3,2.0,9,10.112645763283643,1
21875,6,1258,1,0,58,0,1,7,3.0,22,9.431401757086068,0
21876,13,1487,0,0,31,0,0,2,3.0,20,9.149315670138408,0
21877,8,3599,0,0,72,0,1,5,3.0,9,9.894547710966654,1
21878,14,4743,1,1,24,1,0,1,3.0,16,9.234837843576571,0
21879,16,952,1,0,62,0,1,4,3.0,18,9.857653016192328,0
21880,13,2375,1,0,27,0,3,4,3.0,21,9.331318298529085,0
21881,2,158,0,0,62,0,1,15,4.0,22,9.844162086451313,1
21882,15,2798,1,0,35,0,2,7,2.0,22,9.549665677579801,1
21883,14,1102,0,1,62,1,3,9,2.0,13,10.268130666124037,1
21884,6,3432,1,0,24,0,0,3,2.0,1,8.114324709155339,0
21885,26,1076,1,0,23,0,3,2,1.0,19,9.411156511406302,0
21886,2,2152,1,0,48,0,0,15,3.0,21,9.610993923087126,0
21887,7,196,1,0,51,0,2,1,2.0,20,9.688312170871095,0
21888,13,994,1,0,23,0,1,2,3.0,10,9.100525505968976,0
21889,1,923,0,0,67,0,0,15,3.0,8,9.80311457838934,0
21890,2,2057,1,0,25,0,0,1,4.0,17,8.782629654920699,0
21891,15,3342,0,0,24,0,0,1,1.0,1,8.733916174927524,0
21892,1,2754,0,0,30,0,0,3,3.0,19,8.974111581113318,1
21893,8,3786,1,0,50,0,1,7,2.0,21,9.359622074691938,0
21894,1,2689,0,0,74,0,0,1,3.0,20,10.070272370180954,0
21895,11,1433,1,0,49,0,0,4,3.0,21,9.584796293210003,0
21896,14,3522,0,1,64,1,1,15,4.0,18,10.4341158035983,0
21897,2,2747,0,0,60,0,5,7,3.0,14,9.532423871145296,0
21898,7,3922,0,0,32,0,1,4,1.0,12,8.667335849845957,0
21899,29,112,1,0,42,0,0,15,3.0,6,9.237177025929743,0
21900,3,28,0,0,36,0,1,2,1.0,16,9.489637387893524,0
21901,21,4706,0,0,57,0,1,6,3.0,21,9.441928170073055,0
21902,1,700,0,0,75,0,0,2,3.0,12,9.842143922295076,0
21903,9,249,1,0,70,0,6,15,4.0,22,10.026147565272016,1
21904,2,2685,1,0,20,0,0,1,3.0,18,9.232101863757695,0
21905,7,3922,0,1,54,1,5,3,2.0,19,10.026483643245268,0
21906,2,2417,0,0,69,0,3,2,3.0,22,9.84585843969949,0
21907,17,847,0,1,30,1,1,1,4.0,22,9.430728129576593,0
21908,6,1983,0,1,19,1,1,15,3.0,14,9.75061605420725,0
21909,9,1037,0,0,69,0,0,10,4.0,6,9.537627699020323,0
21910,1,1319,1,0,21,0,1,1,1.0,16,9.058586816748646,0
21911,4,7,0,0,24,0,0,1,1.0,2,8.40200678160712,0
21912,3,3540,0,1,16,1,3,10,4.0,17,9.490876976267092,0
21913,2,6179,0,0,30,0,0,4,2.0,11,8.753055515138222,0
21914,2,4126,1,0,50,0,0,15,3.0,3,9.775767810933758,0
21915,7,3505,0,0,75,0,2,15,2.0,13,9.72376262158944,0
21916,2,2167,0,0,47,0,0,8,3.0,3,9.678091466168624,0
21917,6,1595,1,0,29,0,0,1,1.0,17,8.759354748566208,0
21918,13,3853,0,0,25,0,0,4,4.0,2,9.125218118559348,0
21919,8,4111,0,0,44,0,0,15,3.0,18,9.197457746145169,0
21920,21,4391,1,0,65,0,2,15,1.0,13,9.857653016192328,0
21921,3,1125,0,0,29,0,1,4,2.0,6,9.111403624116159,0
21922,11,662,1,0,66,0,0,3,2.0,20,10.012521313560251,0
21923,6,195,0,0,26,0,1,1,2.0,20,8.768729817231666,0
21924,3,2845,0,0,75,0,0,15,3.0,18,10.023135514802023,0
21925,15,50,1,0,64,0,0,9,2.0,19,9.697446909121581,0
21926,2,2312,0,0,57,0,2,15,3.0,18,9.4296365315615,0
21927,4,136,0,0,68,0,4,7,3.0,22,9.774744676643403,1
21928,17,914,0,0,32,0,0,1,3.0,16,8.660427359502146,0
21929,5,347,0,1,31,1,0,2,3.0,21,10.300416329622006,0
21930,1,89,0,1,60,1,0,4,4.0,22,10.062267500747048,1
21931,2,5471,1,0,72,0,0,15,1.0,2,9.654769750102489,0
21932,7,2503,0,0,26,0,0,2,1.0,19,9.129780864117766,0
21933,2,859,0,0,71,0,0,3,3.0,11,9.968713337453835,0
21934,1,285,0,1,61,1,3,15,3.0,18,9.966274540634894,0
21935,2,638,0,0,39,0,1,14,1.0,16,8.83927669058535,0
21936,34,67,0,1,42,0,3,8,3.0,6,10.164250535636645,0
21937,8,3480,1,0,27,0,3,2,1.0,19,8.529911963824013,0
21938,6,4552,0,1,49,1,1,15,2.0,17,9.84739327818122,0
21939,11,4864,1,0,21,0,1,1,1.0,19,8.30795254527102,0
21940,3,2538,0,0,26,0,0,3,1.0,16,9.135832319801121,0
21941,2,1538,1,0,33,0,0,7,1.0,2,9.462654300590172,1
21942,1,27,0,1,66,1,1,15,4.0,17,10.171413246622231,0
21943,1,1802,0,1,61,1,0,15,4.0,22,10.391625751977346,0
21944,1,1399,0,1,58,1,6,15,2.0,5,10.127015030141207,0
21945,22,1808,1,0,23,0,2,1,3.0,18,8.271804031154709,0
21946,7,685,0,1,43,1,4,15,2.0,22,9.985712492791798,1
21947,3,403,0,1,35,1,2,4,3.0,14,10.263118124300494,1
21948,5,900,1,0,23,0,0,3,3.0,18,8.8023721336499,0
21949,26,2760,0,0,29,0,1,6,3.0,18,8.99516499031115,0
21950,3,955,0,1,72,1,0,9,3.0,21,10.22545510295446,0
21951,14,2601,0,0,47,0,1,10,3.0,22,9.307104040408491,0
21952,3,875,0,1,46,0,2,11,3.0,12,10.108027117896516,0
21953,2,2227,0,0,26,0,0,2,3.0,21,8.711113884053544,0
21954,1,3071,0,1,62,1,4,4,4.0,18,10.33539983065914,0
21955,1,102,0,0,63,0,0,7,3.0,18,9.60871372627059,1
21956,3,1234,0,0,43,0,0,15,3.0,18,9.034318927730707,0
21957,1,2075,0,1,16,0,3,15,4.0,17,10.147844500249535,0
21958,1,1094,0,0,73,0,2,8,3.0,5,9.936535406582328,1
21959,19,3898,0,1,29,1,1,6,1.0,16,9.61334913239764,1
21960,5,900,1,0,52,0,0,3,1.0,17,9.482045489904824,1
21961,4,320,0,0,23,0,0,2,3.0,14,9.133891199812776,0
21962,9,3100,1,0,27,0,0,1,3.0,21,9.331318298529085,0
21963,2,1861,1,0,53,0,1,15,1.0,17,9.703083488191409,0
21964,10,206,0,0,58,0,0,4,3.0,18,9.639522006701663,0
21965,11,1359,0,1,32,1,1,2,3.0,20,9.544309478379278,1
